Time,Label,Mean1,Mean2,Mean3,Mean4,Mean5,Mean6,Mean7,Mean8,Mean9,Mean10,Mean11,Mean12,Mean13,Mean14,Mean15,Mean16,Mean17
74,,0.0462250785274399,0.030661752373006,0.043014274218474,0.01545683880633,0.0246651476064321,0.0287074074249044,0.0619805557547426,0.0365536932552665,0.0491742431480922,0.194332344839104,0.00741653300192595,0.0186502753480782,0.037189026146562,0.0225530942801138,0.00876763868031434,0.0532639876004622,-0.0571236269710734
75,,0.0525997058109509,0.0356317966900265,0.0468282252644777,0.0195142320872007,0.027224493825853,0.0329186640328316,0.0644602406127043,0.0361486974912396,0.0559544896624209,0.209411070378735,0.00882345116122598,0.0192103871773021,0.0348156946255909,0.0235110757394881,0.0107036939831646,0.0555140879697871,-0.058874782751685
76,,0.0566582185147863,0.036182967952717,0.0491958228944848,0.0203321681332117,0.029772808380535,0.0330536402061627,0.0692993271079056,0.0374390328324414,0.0566067898013333,0.212499777061854,0.0115020068875859,0.0202147256297034,0.0387532673762929,0.0248835684072454,0.0132609435008332,0.0572159405333882,-0.0564544861443357
77,,0.0562332433625522,0.0369051923658979,0.0526689135813047,0.0189115423690873,0.027886393710186,0.0322437831661767,0.0707149680902495,0.0409144615981603,0.0572131533107447,0.213350995439091,0.00992373331144787,0.0231408270823727,0.0401772662888756,0.0257033794638252,0.0133023564484878,0.0577413446805401,-0.0557355156815643
78,,0.0582731240932758,0.0384826825315296,0.053663857332436,0.0208918085857456,0.0308870065191622,0.0335530520474873,0.0729540865067671,0.0405848138832548,0.057599020998552,0.217331454707886,0.0125752329193597,0.023739567313612,0.0381599344960501,0.0252336000943244,0.0127122219444104,0.0566105835812346,-0.0560914416532334
79,,0.0652533409687203,0.042606964048904,0.05749623326272,0.0248308163862725,0.0321777112936116,0.0364550397741039,0.0768586649025128,0.0436175728603862,0.0659411129159102,0.228454041503787,0.0138829453110168,0.0254971596053144,0.0400909633244765,0.0290747372920075,0.0141720283492333,0.0596716338298593,-0.0542263895616878
80,,0.0665388908042283,0.0423978990871938,0.0565657766065692,0.0243680367812925,0.0353217357441933,0.0361445945754427,0.0765995933501884,0.04620766204893,0.0650499423035933,0.223346731240363,0.0146495353337124,0.0245217924544246,0.0410295080623151,0.0302537913958527,0.0135301276605877,0.0593289789512819,-0.0531087820106471
81,,0.0668151246531806,0.0409534502608323,0.0544929771250455,0.0209779071169046,0.0354982423800155,0.0342414305314755,0.0779227087781307,0.0465938208006765,0.0665474764253217,0.227424472609414,0.014415048973829,0.0238264812181467,0.0409000536157167,0.0284299420789671,0.0137475456357741,0.0613277990763168,-0.0526104856503105
82,,0.0713729831608908,0.0445740752795413,0.0611812101187622,0.0254873176863603,0.0389952801022415,0.0379937681500774,0.0805874447448955,0.0494382096550048,0.0692301755881726,0.22868103307105,0.0177609889552414,0.0265304693592273,0.0411050231561643,0.0308617411681479,0.0153315908835608,0.0602655689527269,-0.0516138929296372
83,,0.0723504260110293,0.0474154581682393,0.0679062928810393,0.0294801370688617,0.0406720931425516,0.0408147701726954,0.0842144464774366,0.0497207648392096,0.0754867445261912,0.234396356461072,0.0195917863035615,0.0277376069222097,0.0427555673502941,0.0314789023006293,0.0169570490790019,0.0629382770056304,-0.0530162412580131
84,,0.0720529434044654,0.0459615063890726,0.0674364583318939,0.0286622010228506,0.0407603464604628,0.0412601915446877,0.0879987416524602,0.0489955398664173,0.0751376261419846,0.230959055585371,0.0172379039985786,0.0273899513040708,0.042194598081701,0.0354213644603617,0.0163876210487519,0.0613049554177449,-0.0523471004312754
85,,0.0732534982095266,0.0461040506811478,0.0673166965840725,0.0283716184801888,0.0411574863910626,0.0392490465620558,0.088405854091827,0.0530925900373868,0.0811461372806985,0.238141717320916,0.0163089772651945,0.0268491536758547,0.0436617484764831,0.0352555599770084,0.0155386556218335,0.0626641531027685,-0.0522545596786414
86,,0.0778751029900721,0.0529651826063653,0.0731481724587594,0.0347967213679336,0.0440146875584334,0.0439732126286408,0.0913296616109162,0.0571048736530947,0.0831397870010363,0.24800774365518,0.0219997808454405,0.0297366267265085,0.0464773826899987,0.0389953722126424,0.0186963928804932,0.0638634451777894,-0.0497844334352585
87,,0.0769720307915747,0.050912544800483,0.0724480268561113,0.0325043479758236,0.0465850654425931,0.0458223862032755,0.0943737523507274,0.0578866096627279,0.0816881895088087,0.241814116605568,0.0216931448363623,0.0311175920985604,0.0471030791818912,0.0389953722126424,0.0171951735280156,0.0654168139606735,-0.0480546332129472
88,,0.078884418976628,0.0520528991370843,0.0749538111182201,0.0331823739087012,0.045757690587177,0.0509244855551875,0.100286135276987,0.064262938319616,0.0869065906201078,0.247699683671038,0.0243446444442741,0.0316680468272804,0.0487859869876706,0.0420996005954224,0.0208084532108753,0.0648685661549497,-0.0516850781239711
89,,0.082039859481966,0.0555309798637181,0.0759395424272114,0.034839770633513,0.0486038600898088,0.0508974903205213,0.09987902283762,0.0671920937292057,0.0857765495343863,0.250877565612723,0.0250030099931774,0.0343044352648339,0.0487428355054712,0.0420719665148635,0.0216781251116209,0.0680324128671476,-0.0536853820847508
90,,0.0867783324293758,0.0565668017194643,0.0787861870485039,0.0354101734024417,0.0531820009564453,0.0559590968204339,0.104181461117292,0.0704603153598411,0.0903150885290724,0.253479861794563,0.0258146935466197,0.0358206000439399,0.0494332592206627,0.0436286863863466,0.0224442646432301,0.0656338287171059,-0.0503681520287958
91,,0.0858858846096842,0.0606530714256187,0.0804075768651626,0.0370352831780691,0.0528510510142788,0.0550682540764493,0.10343200412664,0.0711101922835121,0.0889369896440462,0.255968662192771,0.0275823599518941,0.0374236787275805,0.0509219853565446,0.0460328513949684,0.0245873846843531,0.0684550205507264,-0.0512366113996681
92,,0.092494248226924,0.0623160881664955,0.0854652076000805,0.0396074767964459,0.0574071285514377,0.0579297489510666,0.108567172395926,0.0755086346509666,0.0921617410350073,0.257995372614765,0.0305675516873322,0.0412189192255972,0.0515584697189868,0.0489344298536499,0.0255605889542351,0.0709792448229132,-0.0507098409615981
93,,0.0865445960956471,0.0606055566615937,0.0833187085814359,0.0380146539700033,0.0538990591644728,0.0545553446177915,0.105384293324513,0.0728620344255817,0.0910960112305871,0.258125082081772,0.0292418018833764,0.0379451621547889,0.0490448958808674,0.0480409279155798,0.0235106480453347,0.067198619329276,-0.0526176041697439
94,,0.094714743397347,0.0645112702644529,0.0857876430749843,0.042976081828044,0.0570320519503156,0.0609667128510141,0.107900988404235,0.0776183800263624,0.094725004961156,0.263264819711948,0.0316047028945087,0.0396544689439719,0.0509759247092939,0.0496897613889258,0.0254467033481851,0.069962702016467,-0.0523043893146751
95,,0.095362830504504,0.0606055566615937,0.0828765113587109,0.041706128493448,0.0575174451988264,0.057848763247068,0.109233356387617,0.0757817713290312,0.0913165070521913,0.251801745565152,0.0307569445164688,0.0407167499993965,0.0516124090717361,0.0484830732045217,0.0261403702213988,0.0676098051835689,-0.0512223743608015
96,,0.0949166065946582,0.0657656600347142,0.0862482651819895,0.0418675632393712,0.058124186759465,0.0597654249083681,0.109742246936826,0.0756687492553493,0.0940083935409424,0.262137968717319,0.0310725992316963,0.039857268054553,0.0519684087998818,0.0511635790187322,0.0265648529348579,0.0717787728729271,-0.0514074558660692
97,,0.0939816612597432,0.0651954828664136,0.0898779673851911,0.0433420005854701,0.0588191816380147,0.057187379997746,0.109094568056015,0.0761867670930581,0.0974260787758072,0.262624379218598,0.032867321755419,0.0423681141855564,0.0512887729552401,0.0507030110094177,0.0268858032791808,0.0724526608007959,-0.054304693275455
98,,0.0994957138599803,0.0665829139759451,0.0935445193569531,0.0450962581578359,0.0622720927012852,0.0620330246203291,0.111925850020703,0.0801707951903457,0.100108777938658,0.265931970627291,0.0347071378098884,0.0455066718493107,0.0549674368127453,0.0526834534494702,0.0286458535544992,0.0747256048286925,-0.0539558858232193
99,,0.0972858430683632,0.068340960244872,0.0966306874738884,0.0453007421693387,0.0631435942156569,0.0648405290256139,0.112434740569911,0.080199050708766,0.101633874038087,0.272830892903757,0.0358164386662596,0.0462309543871001,0.0537160438289606,0.0545533595672871,0.0309960383338949,0.0770785016615906,-0.0530162412580131
100,,0.109068279164053,0.0696238588735485,0.0988969482403545,0.0497132918912404,0.0668943602268772,0.068228430976222,0.112221931794788,0.0787486007631815,0.103967454816731,0.272571473969742,0.0372504129440078,0.0447147896079942,0.0552263457059422,0.056386420244359,0.0316379390225406,0.0752395871465586,-0.0498840927073259
101,,0.0981676665092488,0.0685310193009722,0.0993391454630795,0.0508756220618877,0.0637723991057733,0.0661767931415907,0.114007674994738,0.0803497468070086,0.104178763312435,0.277151839523447,0.0364657855090136,0.0464337534976811,0.0558412543272847,0.054452034605238,0.0315551131272314,0.0765530975144387,-0.0501901890429613
102,,0.109652619998375,0.0712868756144252,0.103659780826789,0.0508433351127031,0.0675562601112103,0.0723721994974838,0.115238264868278,0.0820450779122374,0.106448032809778,0.284529065459504,0.0380620964974502,0.0474960345531056,0.0563374963725786,0.0549218139747388,0.0310685109922905,0.0781864191023243,-0.0503467964704956
103,,0.11627160799442,0.0715244494345506,0.109131971458012,0.0546962443820708,0.0678872100533768,0.0723047114108183,0.11591370141541,0.0829492545016927,0.108928610802825,0.283102261322421,0.0403528478593876,0.0472932354425246,0.0570818594405195,0.0588550647742848,0.0322177202897043,0.0758792095865697,-0.0498200260324256
104,,0.113604888914151,0.0710683076999101,0.117073096582783,0.053501627262239,0.0674349117990824,0.0759895609427547,0.116801946737665,0.0837686645358865,0.107752633087603,0.283313039206308,0.0410743443513363,0.0491377416387617,0.0569092535117216,0.057528628907459,0.0336775266945272,0.0778437642237469,-0.0493074926332222
105,,0.115209170113835,0.0742612998423935,0.117625843111189,0.0542765140426704,0.0697184664000314,0.0743698468627826,0.116764936515904,0.0820544964183775,0.110536392835356,0.290625410408861,0.0399740622011144,0.0483168880959337,0.0559599209033332,0.0580168309973324,0.0320003023145179,0.0756850384887093,-0.0511654262053343
106,,0.131166987080224,0.0763329435538858,0.120140839815438,0.0559769600330618,0.0738553406771126,0.0753281776934328,0.11889302426714,0.0836556424622046,0.114009202025622,0.304407041278416,0.0411555127066806,0.0535317223680176,0.0611704623789198,0.0600156961577574,0.0344229597523091,0.0796941005680647,-0.0515284706964367
107,,0.124675491629849,0.0773592624568268,0.12378896690292,0.0581724725776179,0.0735133590702071,0.0803222961066798,0.118994802376981,0.0838816866095685,0.114707438794035,0.310171005718566,0.0409210263467972,0.0582057590118856,0.059757251336887,0.0593156327835994,0.0345886115429274,0.0800595991052141,-0.0532796264770482
108,,0.114497336733843,0.0784996167934281,0.123337557238055,0.0585276290186491,0.0750577921336508,0.085734840657253,0.119670238924113,0.0841830788060535,0.116480592692768,0.32015863467815,0.0431757028841372,0.0680946299278374,0.0602427055116311,0.0605775891291212,0.0332530439810681,0.0795113512994902,-0.0534433524240159
109,,0.113318030686393,0.0788987408112385,0.125235320318916,0.05980834466964,0.0761499269428003,0.0812941245546631,0.122085155893993,0.0841359862753528,0.124170384471214,0.326652214870218,0.0453131362415354,0.0919380110718658,0.0632093699128448,0.0635620698294794,0.0376738761431915,0.0819327791081036,-0.051927107784706
110,,0.113647386429375,0.0795734504603943,0.126285538722888,0.0595177621269782,0.0772420617519498,0.0849114859999339,0.121196910571739,0.0864152647612715,0.121671431826367,0.320215382569966,0.0450155189386065,0.111821981009312,0.0636408847348397,0.0634054767063123,0.0376842293801051,0.0796141477630634,-0.0524040485867425
111,,0.121381934200035,0.0823007979154323,0.127759529465305,0.0626711208306786,0.0793491097170763,0.0882453974812097,0.124213243645229,0.088214199434042,0.12079863586585,0.320612617812677,0.0462961752118155,0.126452488272659,0.0643205205794814,0.0644371490471769,0.0392786278648054,0.0815558587416685,-0.0530447153357468
112,,0.120053886849303,0.0818826679920117,0.128901872290678,0.0618747094174574,0.0805405295088758,0.0922406922118075,0.125582621850372,0.0870463046726621,0.123205715251696,0.328630284242083,0.0471619710021541,0.13308691631881,0.0640723995568343,0.0639765810378624,0.03988946884271,0.0834176169152724,-0.0531230190495139
113,,0.136691664059267,0.0852372103321804,0.131361594342087,0.0650065434883681,0.082978527416169,0.0971808201557222,0.124611103529156,0.0878186221761553,0.126669337116062,0.337393780106783,0.0464134183917572,0.14061945471182,0.0683659720356821,0.0647042784925793,0.0426744895724786,0.0833605077688427,-0.0540911376924536
114,,0.13473677835899,0.0843629386741195,0.129666504988307,0.0646621493637319,0.0828240841098247,0.0984360985677004,0.125795430625496,0.0907195220673244,0.125897601740447,0.33772616061599,0.0473603825374401,0.146490971818167,0.0672763971101454,0.0676979705531238,0.0424363651234649,0.0816814988638136,-0.0544541821835559
115,,0.145435527816483,0.086748179828177,0.13345281870789,0.0678047457510375,0.0853723986645067,0.105913778570238,0.126433856950867,0.0895704643182249,0.131244625414348,0.339493452103969,0.0486500575167985,0.154255280623269,0.06606815560856,0.0687664883347335,0.0419290565146967,0.0815901242295262,-0.052432522664476
116,,0.153063831799085,0.0878030075895332,0.132752673105243,0.0672558676148985,0.0858357285835398,0.102552871854296,0.125064478745724,0.0898624380085699,0.132521663714473,0.343003714554862,0.0493084230657017,0.155790759603383,0.0685277900939301,0.0681032704013205,0.0426434298617376,0.0821383720352501,-0.054831463713525
117,,0.154306884119369,0.0846765361166849,0.131195770383565,0.0663303084049387,0.0842251055316628,0.10561683098891,0.126554140171589,0.0882707104708829,0.130702573186238,0.337409993790159,0.0491370676488638,0.153183342467341,0.0651296108707214,0.0696231448320585,0.0427469622308741,0.0796941005680647,-0.0562551676002011
118,,0.166057447078641,0.0915091591834872,0.13424508873194,0.071151826149846,0.0901380778317042,0.112122682543464,0.130356940457493,0.0920192759146664,0.135342172765826,0.340036610497063,0.0532045041222251,0.155530017889779,0.0680854874013854,0.0731510957834078,0.0435027485255697,0.0794542421530605,-0.0535786042932502
119,,0.176108109428977,0.088439705427469,0.134696498396805,0.0700971191431476,0.0881965048376608,0.110367992290161,0.127479395715604,0.0910114957576694,0.133394459674989,0.339136751069698,0.0516442679583859,0.158224348930356,0.0679236693431374,0.0702403059645399,0.0449004355089108,0.0788374633716212,-0.0563049972362348
120,,0.178817326024469,0.0899031601594405,0.135792779011477,0.0720343360942263,0.0907558510570817,0.114916689331416,0.126470867172627,0.0920098574085262,0.136913205494756,0.339234033169954,0.0537636639034854,0.164800834373484,0.0695094863139681,0.0735011274704868,0.0465466001781793,0.0798882716659253,-0.054625026649957
121,,0.178966067327751,0.0916992182395874,0.135866478548598,0.0733688633271916,0.0956428785364069,0.118034638935362,0.128858026476187,0.0954664491619648,0.138824169281992,0.346886891723401,0.056811986581969,0.169397614213321,0.0704372431812568,0.0757855447966869,0.0495490388831342,0.0824581832552557,-0.054810108155225
122,,0.186041903612448,0.0928110637177737,0.135267669809491,0.0777814130490935,0.0947493136925574,0.120140267239326,0.129662998799481,0.0933661222927093,0.139522406050405,0.344754792359464,0.056135583620767,0.16644254145914,0.0697576073366151,0.0757947561568732,0.0475612173957158,0.0833148204516992,-0.0525179448976766
123,,0.194658274823994,0.0936093117533946,0.137460231038836,0.0768989031047131,0.0974300082241061,0.118817500740682,0.132151936212883,0.0968698065768486,0.140983190868533,0.346222130704987,0.0594093739529846,0.168431904162935,0.0725193021973814,0.0778120440376708,0.0500563474919025,0.0846854399660086,-0.0521193078094072
124,,0.200214824939454,0.0932386965939991,0.137358894175295,0.0789545055361356,0.0945838387214741,0.116387929620724,0.130588254343496,0.0936204219584936,0.142205105213256,0.346967960140281,0.058516522044198,0.166007971936466,0.069930213265413,0.0801425181648023,0.0487000734562159,0.0849481420395848,-0.0545680784944901
125,,0.207545646315492,0.0949967428629261,0.13865784851705,0.0812361166118507,0.0980919081084391,0.123879107240594,0.133475051640825,0.0962952777022988,0.146495586408637,0.355107229195007,0.0581738112105223,0.16711853849441,0.0718612420938395,0.0832283238272096,0.0503048251778298,0.0880891450932107,-0.0549880711410595
126,,0.198398056163654,0.0948446956180459,0.138492024558528,0.0852827475763263,0.0990516629407218,0.125404337999235,0.138175349804424,0.0986969967680396,0.148939415098084,0.355212618136951,0.0620338174424482,0.165679630519335,0.073954088980514,0.0842415734477016,0.0521269948746301,0.0867756347253308,-0.0543402858726219
127,,0.212900333233641,0.0965457241701427,0.138114314430784,0.0858316257124654,0.100386494374127,0.134258774969749,0.135751180279103,0.0954758676681051,0.147873685293664,0.361146826252548,0.0592380185361467,0.161681590910737,0.071408151530745,0.0828414466993855,0.0490934964589341,0.0887744548503655,-0.0578497159532782
128,,0.221187348702206,0.0969163393295381,0.14213093920387,0.0904271348130802,0.10410416539113,0.139954769484317,0.140358952888301,0.0975385205127999,0.150942252144322,0.362808728798582,0.0617632562579674,0.163902724026625,0.0743748159319588,0.0877603130388646,0.0534832689103167,0.0916641776597015,-0.0553297600738618
129,,0.213930897977809,0.0964697005477027,0.138998708876234,0.087521309386462,0.10045268436256,0.13574351287639,0.136963265041764,0.0953628455944231,0.151125998662325,0.361714305170706,0.0599414776157968,0.15886171756361,0.0697791830777149,0.0842415734477016,0.0529034876431529,0.0898823722910992,-0.0585900419743498
130,,0.227317615273182,0.0968593216127081,0.139422481214679,0.0907607666213214,0.10322163221202,0.139927774249651,0.13851769435571,0.0961728371224769,0.155131672754801,0.36297897247403,0.0620608735608963,0.160117140629112,0.074525846119657,0.0902013234882316,0.0551915530010669,0.0920410980261366,-0.0591310494512867
131,,0.232566058403273,0.0971729190552734,0.139385631446119,0.0930423776970365,0.103056157240936,0.141938919232283,0.13675045626664,0.096653180935625,0.155793160219614,0.360619881542829,0.0616550317841751,0.15628327172908,0.0693260925146204,0.090846118701272,0.055419324213167,0.089642513876095,-0.0579636122642122
132,,0.238781320004696,0.0962511326331873,0.140233176123008,0.090900676734455,0.103309885529931,0.138901955332335,0.136000999275988,0.0957866783707302,0.156702705483731,0.365638016547685,0.0605276935155052,0.151869976798816,0.0703293644757581,0.0905882006160558,0.053928458097603,0.0914014755861255,-0.0606117014934297
133,,0.24220236998018,0.0991400302859105,0.143577292619867,0.0963356465138705,0.10736953815384,0.14906566118416,0.138138339582663,0.0991208295443467,0.160092828740895,0.367810650120062,0.0619165742625065,0.149832328592502,0.0701351828058604,0.0964834711352817,0.0556678018990943,0.0932403901011575,-0.0598642569529249
134,,0.259764468146253,0.0992065509555456,0.143485168198465,0.0959804900728393,0.108560957945639,0.151198284722789,0.135094248842852,0.0976421240803417,0.159155721499078,0.371207416787323,0.0620518548547469,0.146877255838321,0.0707393035566532,0.0955991805573978,0.0551708465272397,0.0949422426647586,-0.0612452497230005
135,,0.254505400637357,0.0989784800882254,0.141624254886164,0.0966262290565323,0.104523368651208,0.148782211220164,0.137028032929845,0.0971052692303525,0.156583270247029,0.367591765394487,0.0618714807317598,0.14312064374232,0.0713650000485455,0.0982520522910495,0.0545185926016804,0.0948622898597571,-0.0613306719562011
